City,State,Date,Protest
Cincinnati,Ohio,2020-06-02,0
Cincinnati,Ohio,2020-06-03,0
Cincinnati,Ohio,2020-06-04,0
Cincinnati,Ohio,2020-06-05,0
Coeur d’Alene,Idaho,2020-05-26,0
Coeur d’Alene,Idaho,2020-05-27,0
Coeur d’Alene,Idaho,2020-05-28,0
Coeur d’Alene,Idaho,2020-05-29,0
Coeur d’Alene,Idaho,2020-05-30,0
Coeur d’Alene,Idaho,2020-05-31,0
Coeur d’Alene,Idaho,2020-06-01,0
Coeur d’Alene,Idaho,2020-06-02,1
Coeur d’Alene,Idaho,2020-06-03,0
Coeur d’Alene,Idaho,2020-06-04,0
Coeur d’Alene,Idaho,2020-06-05,0
Coffeyville,Kansas,2020-05-26,0
Coffeyville,Kansas,2020-05-27,0
Coffeyville,Kansas,2020-05-28,0
Coffeyville,Kansas,2020-05-29,0
Coffeyville,Kansas,2020-05-30,0
Coffeyville,Kansas,2020-05-31,0
Coffeyville,Kansas,2020-06-01,0
Coffeyville,Kansas,2020-06-02,0
Coffeyville,Kansas,2020-06-03,0
Coffeyville,Kansas,2020-06-04,1
Coffeyville,Kansas,2020-06-05,0
Colorado Springs,Colorado,2020-05-26,0
Colorado Springs,Colorado,2020-05-27,0
Colorado Springs,Colorado,2020-05-28,0
Colorado Springs,Colorado,2020-05-29,0
Colorado Springs,Colorado,2020-05-30,0
Colorado Springs,Colorado,2020-05-31,1
Colorado Springs,Colorado,2020-06-01,0
Colorado Springs,Colorado,2020-06-02,0
Colorado Springs,Colorado,2020-06-03,0
Colorado Springs,Colorado,2020-06-04,0
Colorado Springs,Colorado,2020-06-05,0
Columbia,South Carolina,2020-05-26,0
Columbia,South Carolina,2020-05-27,1
Columbia,South Carolina,2020-05-28,1
Columbia,South Carolina,2020-05-29,1
Columbia,South Carolina,2020-05-30,1
Columbia,South Carolina,2020-05-31,1
Columbia,South Carolina,2020-06-01,0
Columbia,South Carolina,2020-06-02,0
Columbia,South Carolina,2020-06-03,0
Columbia,South Carolina,2020-06-04,0
Columbia,South Carolina,2020-06-05,0
Columbus,Ohio,2020-05-26,0
Columbus,Ohio,2020-05-27,1
Columbus,Ohio,2020-05-28,1
Columbus,Ohio,2020-05-29,1
Columbus,Ohio,2020-05-30,1
Columbus,Ohio,2020-05-31,1
Columbus,Ohio,2020-06-01,0
Columbus,Ohio,2020-06-02,0
Columbus,Ohio,2020-06-03,0
Columbus,Ohio,2020-06-04,0
Columbus,Ohio,2020-06-05,0
Conway,Arkansas,2020-05-26,0
Conway,Arkansas,2020-05-27,0
Conway,Arkansas,2020-05-28,0
Conway,Arkansas,2020-05-29,0
Conway,Arkansas,2020-05-30,0
Conway,Arkansas,2020-05-31,1
Conway,Arkansas,2020-06-01,0
Conway,Arkansas,2020-06-02,0
Conway,Arkansas,2020-06-03,0
Conway,Arkansas,2020-06-04,0
Conway,Arkansas,2020-06-05,0
Conway,New Hampshire,2020-05-26,0
Conway,New Hampshire,2020-05-27,0
Conway,New Hampshire,2020-05-28,0
Conway,New Hampshire,2020-05-29,0
Conway,New Hampshire,2020-05-30,0
Conway,New Hampshire,2020-05-31,1
Conway,New Hampshire,2020-06-01,0
Conway,New Hampshire,2020-06-02,0
Conway,New Hampshire,2020-06-03,0
Conway,New Hampshire,2020-06-04,0
Conway,New Hampshire,2020-06-05,0
Covington,Kentucky,2020-05-26,0
Covington,Kentucky,2020-05-27,0
Covington,Kentucky,2020-05-28,0
Covington,Kentucky,2020-05-29,0
Covington,Kentucky,2020-05-30,0
Covington,Kentucky,2020-05-31,1
Covington,Kentucky,2020-06-01,0
Covington,Kentucky,2020-06-02,0
Covington,Kentucky,2020-06-03,0
Covington,Kentucky,2020-06-04,0
Covington,Kentucky,2020-06-05,0
Dallas,Texas,2020-05-26,0
Dallas,Texas,2020-05-27,1
Dallas,Texas,2020-05-28,1
Dallas,Texas,2020-05-29,1
Dallas,Texas,2020-05-30,1
Dallas,Texas,2020-05-31,1
Dallas,Texas,2020-06-01,0
Dallas,Texas,2020-06-02,0
Dallas,Texas,2020-06-03,1
Dallas,Texas,2020-06-04,0
Dallas,Texas,2020-06-05,0
Danbury,Connecticut,2020-05-26,0
Danbury,Connecticut,2020-05-27,0
Danbury,Connecticut,2020-05-28,0
Danbury,Connecticut,2020-05-29,0
Danbury,Connecticut,2020-05-30,0
Danbury,Connecticut,2020-05-31,0
Danbury,Connecticut,2020-06-01,0
Danbury,Connecticut,2020-06-02,0
Danbury,Connecticut,2020-06-03,1
Danbury,Connecticut,2020-06-04,0
Danbury,Connecticut,2020-06-05,0
Davenport,Iowa,2020-05-26,0
Davenport,Iowa,2020-05-27,0
Davenport,Iowa,2020-05-28,0
Davenport,Iowa,2020-05-29,0
Davenport,Iowa,2020-05-30,1
Davenport,Iowa,2020-05-31,1
Davenport,Iowa,2020-06-01,0
Davenport,Iowa,2020-06-02,0
Davenport,Iowa,2020-06-03,0
Davenport,Iowa,2020-06-04,0
Davenport,Iowa,2020-06-05,0
Decorah,Iowa,2020-05-26,0
Decorah,Iowa,2020-05-27,0
Decorah,Iowa,2020-05-28,0
Decorah,Iowa,2020-05-29,0
Decorah,Iowa,2020-05-30,0
Decorah,Iowa,2020-05-31,1
Decorah,Iowa,2020-06-01,0
Decorah,Iowa,2020-06-02,0
Decorah,Iowa,2020-06-03,0
Decorah,Iowa,2020-06-04,0
Decorah,Iowa,2020-06-05,0
Denton,Texas,2020-05-26,0
Denton,Texas,2020-05-27,0
Denton,Texas,2020-05-28,0
Denton,Texas,2020-05-29,0
Denton,Texas,2020-05-30,0
Denton,Texas,2020-05-31,0
Denton,Texas,2020-06-01,0
Denton,Texas,2020-06-02,0
Denton,Texas,2020-06-03,1
Denton,Texas,2020-06-04,0
Denton,Texas,2020-06-05,0
Denver,Colorado,2020-05-26,0
Denver,Colorado,2020-05-27,1
Denver,Colorado,2020-05-28,1
Denver,Colorado,2020-05-29,1
Denver,Colorado,2020-05-30,1
Denver,Colorado,2020-05-31,1
Denver,Colorado,2020-06-01,1
Denver,Colorado,2020-06-02,0
Denver,Colorado,2020-06-03,0
Denver,Colorado,2020-06-04,1
Denver,Colorado,2020-06-05,0
Des Moines,Iowa,2020-05-26,0
Des Moines,Iowa,2020-05-27,1
Des Moines,Iowa,2020-05-28,1
Des Moines,Iowa,2020-05-29,1
Des Moines,Iowa,2020-05-30,1
Des Moines,Iowa,2020-05-31,1
Des Moines,Iowa,2020-06-01,0
Des Moines,Iowa,2020-06-02,0
Des Moines,Iowa,2020-06-03,0
Des Moines,Iowa,2020-06-04,0
Des Moines,Iowa,2020-06-05,0
Detroit,Michigan,2020-05-26,0
Detroit,Michigan,2020-05-27,1
Detroit,Michigan,2020-05-28,1
Detroit,Michigan,2020-05-29,1
Detroit,Michigan,2020-05-30,1
Detroit,Michigan,2020-05-31,1
Detroit,Michigan,2020-06-01,1
Detroit,Michigan,2020-06-02,0
Detroit,Michigan,2020-06-03,0
Detroit,Michigan,2020-06-04,0
Detroit,Michigan,2020-06-05,0
Diamond Bar,California,2020-05-26,0
Diamond Bar,California,2020-05-27,0
Diamond Bar,California,2020-05-28,0
Diamond Bar,California,2020-05-29,0
Diamond Bar,California,2020-05-30,0
Diamond Bar,California,2020-05-31,0
Diamond Bar,California,2020-06-01,0
Diamond Bar,California,2020-06-02,0
Diamond Bar,California,2020-06-03,0
Diamond Bar,California,2020-06-04,1
Diamond Bar,California,2020-06-05,0
Dickinson,North Dakota,2020-05-26,0
Dickinson,North Dakota,2020-05-27,0
Dickinson,North Dakota,2020-05-28,0
Dickinson,North Dakota,2020-05-29,0
Dickinson,North Dakota,2020-05-30,0
Dickinson,North Dakota,2020-05-31,0
Dickinson,North Dakota,2020-06-01,0
Dickinson,North Dakota,2020-06-02,1
Dickinson,North Dakota,2020-06-03,0
Dickinson,North Dakota,2020-06-04,0
Dickinson,North Dakota,2020-06-05,0
Dothan,Alabama,2020-05-26,0
Dothan,Alabama,2020-05-27,0
Dothan,Alabama,2020-05-28,0
Dothan,Alabama,2020-05-29,0
Dothan,Alabama,2020-05-30,0
Dothan,Alabama,2020-05-31,1
Dothan,Alabama,2020-06-01,0
Dothan,Alabama,2020-06-02,0
Dothan,Alabama,2020-06-03,0
Dothan,Alabama,2020-06-04,0
Dothan,Alabama,2020-06-05,0
Dover,Delaware,2020-05-26,0
Dover,Delaware,2020-05-27,0
Dover,Delaware,2020-05-28,0
Dover,Delaware,2020-05-29,0
Dover,Delaware,2020-05-30,0
Dover,Delaware,2020-05-31,1
Dover,Delaware,2020-06-01,0
Dover,Delaware,2020-06-02,0
Dover,Delaware,2020-06-03,0
Dover,Delaware,2020-06-04,0
Dover,Delaware,2020-06-05,0
Dover,New Hampshire,2020-05-26,0
Dover,New Hampshire,2020-05-27,0
Dover,New Hampshire,2020-05-28,0
Dover,New Hampshire,2020-05-29,0
Dover,New Hampshire,2020-05-30,0
Dover,New Hampshire,2020-05-31,0
Dover,New Hampshire,2020-06-01,1
Dover,New Hampshire,2020-06-02,0
Dover,New Hampshire,2020-06-03,0
Dover,New Hampshire,2020-06-04,0
Dover,New Hampshire,2020-06-05,0
Dublin,California,2020-05-26,0
Dublin,California,2020-05-27,0
Dublin,California,2020-05-28,0
Dublin,California,2020-05-29,0
Dublin,California,2020-05-30,0
Dublin,California,2020-05-31,0
Dublin,California,2020-06-01,1
Dublin,California,2020-06-02,0
Dublin,California,2020-06-03,0
Dublin,California,2020-06-04,0
Dublin,California,2020-06-05,0
Dublin,New Hampshire,2020-05-26,0
Dublin,New Hampshire,2020-05-27,0
Dublin,New Hampshire,2020-05-28,0
Dublin,New Hampshire,2020-05-29,0
Dublin,New Hampshire,2020-05-30,1
Dublin,New Hampshire,2020-05-31,0
Dublin,New Hampshire,2020-06-01,0
Dublin,New Hampshire,2020-06-02,0
Dublin,New Hampshire,2020-06-03,0
Dublin,New Hampshire,2020-06-04,0
Dublin,New Hampshire,2020-06-05,0
Dubuque,Iowa,2020-05-26,0
Dubuque,Iowa,2020-05-27,0
Dubuque,Iowa,2020-05-28,0
Dubuque,Iowa,2020-05-29,0
Dubuque,Iowa,2020-05-30,0
Dubuque,Iowa,2020-05-31,0
Dubuque,Iowa,2020-06-01,1
Dubuque,Iowa,2020-06-02,0
Dubuque,Iowa,2020-06-03,0
Dubuque,Iowa,2020-06-04,0
Dubuque,Iowa,2020-06-05,0
Duluth,Minnesota,2020-05-26,0
Duluth,Minnesota,2020-05-27,1
Duluth,Minnesota,2020-05-28,0
Duluth,Minnesota,2020-05-29,0
Duluth,Minnesota,2020-05-30,0
Duluth,Minnesota,2020-05-31,0
Duluth,Minnesota,2020-06-01,0
Duluth,Minnesota,2020-06-02,0
Duluth,Minnesota,2020-06-03,0
Duluth,Minnesota,2020-06-04,0
Duluth,Minnesota,2020-06-05,0
Dunn,North Carolina,2020-05-26,0
Dunn,North Carolina,2020-05-27,0
Dunn,North Carolina,2020-05-28,0
Dunn,North Carolina,2020-05-29,0
Dunn,North Carolina,2020-05-30,0
Dunn,North Carolina,2020-05-31,0
Dunn,North Carolina,2020-06-01,0
Dunn,North Carolina,2020-06-02,0
Dunn,North Carolina,2020-06-03,0
Dunn,North Carolina,2020-06-04,1
Dunn,North Carolina,2020-06-05,0
Durham,North Carolina,2020-05-26,0
Durham,North Carolina,2020-05-27,0
Durham,North Carolina,2020-05-28,0
Durham,North Carolina,2020-05-29,0
Durham,North Carolina,2020-05-30,1
Durham,North Carolina,2020-05-31,0
Durham,North Carolina,2020-06-01,1
Durham,North Carolina,2020-06-02,0
Durham,North Carolina,2020-06-03,0
Durham,North Carolina,2020-06-04,0
Durham,North Carolina,2020-06-05,0
Eau Claire,Wisconsin,2020-05-26,0
Eau Claire,Wisconsin,2020-05-27,0
Eau Claire,Wisconsin,2020-05-28,0
Eau Claire,Wisconsin,2020-05-29,0
Eau Claire,Wisconsin,2020-05-30,0
Eau Claire,Wisconsin,2020-05-31,1
Eau Claire,Wisconsin,2020-06-01,0
Eau Claire,Wisconsin,2020-06-02,0
Eau Claire,Wisconsin,2020-06-03,0
Eau Claire,Wisconsin,2020-06-04,0
Eau Claire,Wisconsin,2020-06-05,0
Elko,Nevada,2020-05-26,0
Elko,Nevada,2020-05-27,0
Elko,Nevada,2020-05-28,0
Elko,Nevada,2020-05-29,0
Elko,Nevada,2020-05-30,0
Elko,Nevada,2020-05-31,0
Elko,Nevada,2020-06-01,0
Elko,Nevada,2020-06-02,0
Elko,Nevada,2020-06-03,0
Elko,Nevada,2020-06-04,1
Elko,Nevada,2020-06-05,0
Enfield,Connecticut,2020-05-26,0
Enfield,Connecticut,2020-05-27,0
Enfield,Connecticut,2020-05-28,0
Enfield,Connecticut,2020-05-29,0
Enfield,Connecticut,2020-05-30,0
Enfield,Connecticut,2020-05-31,0
Enfield,Connecticut,2020-06-01,0
Enfield,Connecticut,2020-06-02,0
Enfield,Connecticut,2020-06-03,0
Enfield,Connecticut,2020-06-04,1
Enfield,Connecticut,2020-06-05,0
Enid,Oklahoma,2020-05-26,0
Enid,Oklahoma,2020-05-27,0
Enid,Oklahoma,2020-05-28,0
Enid,Oklahoma,2020-05-29,0
Enid,Oklahoma,2020-05-30,0
Enid,Oklahoma,2020-05-31,0
Enid,Oklahoma,2020-06-01,0
Enid,Oklahoma,2020-06-02,1
Enid,Oklahoma,2020-06-03,0
Enid,Oklahoma,2020-06-04,0
Enid,Oklahoma,2020-06-05,0
Eugene,Oregon,2020-05-26,0
Eugene,Oregon,2020-05-27,1
Eugene,Oregon,2020-05-28,1
Eugene,Oregon,2020-05-29,1
Eugene,Oregon,2020-05-30,1
Eugene,Oregon,2020-05-31,1
Eugene,Oregon,2020-06-01,0
Eugene,Oregon,2020-06-02,0
Eugene,Oregon,2020-06-03,0
Eugene,Oregon,2020-06-04,0
Eugene,Oregon,2020-06-05,0
Evansville,Indiana,2020-05-26,0
Evansville,Indiana,2020-05-27,0
Evansville,Indiana,2020-05-28,0
Evansville,Indiana,2020-05-29,0
Evansville,Indiana,2020-05-30,1
Evansville,Indiana,2020-05-31,0
Evansville,Indiana,2020-06-01,0
Evansville,Indiana,2020-06-02,0
Evansville,Indiana,2020-06-03,0
Evansville,Indiana,2020-06-04,0
Evansville,Indiana,2020-06-05,0
Fairbanks,Alaska,2020-05-26,0
Fairbanks,Alaska,2020-05-27,0
Fairbanks,Alaska,2020-05-28,0
Fairbanks,Alaska,2020-05-29,0
Fairbanks,Alaska,2020-05-30,1
Fairbanks,Alaska,2020-05-31,0
Fairbanks,Alaska,2020-06-01,0
Fairbanks,Alaska,2020-06-02,0
Fairbanks,Alaska,2020-06-03,0
Fairbanks,Alaska,2020-06-04,0
Fairbanks,Alaska,2020-06-05,0
Fairfield,Connecticut,2020-05-26,0
Fairfield,Connecticut,2020-05-27,0
Fairfield,Connecticut,2020-05-28,0
Fairfield,Connecticut,2020-05-29,0
Fairfield,Connecticut,2020-05-30,0
Fairfield,Connecticut,2020-05-31,0
Fairfield,Connecticut,2020-06-01,0
Fairfield,Connecticut,2020-06-02,1
Fairfield,Connecticut,2020-06-03,0
Fairfield,Connecticut,2020-06-04,0
Fairfield,Connecticut,2020-06-05,0
Fairmont,West Virginia,2020-05-26,0
Fairmont,West Virginia,2020-05-27,0
Fairmont,West Virginia,2020-05-28,0
Fairmont,West Virginia,2020-05-29,0
Fairmont,West Virginia,2020-05-30,1
Fairmont,West Virginia,2020-05-31,0
Fairmont,West Virginia,2020-06-01,0
Fairmont,West Virginia,2020-06-02,0
Fairmont,West Virginia,2020-06-03,0
Fairmont,West Virginia,2020-06-04,0
Fairmont,West Virginia,2020-06-05,0
Fargo,North Dakota,2020-05-26,0
Fargo,North Dakota,2020-05-27,0
Fargo,North Dakota,2020-05-28,0
Fargo,North Dakota,2020-05-29,0
Fargo,North Dakota,2020-05-30,1
Fargo,North Dakota,2020-05-31,0
Fargo,North Dakota,2020-06-01,0
Fargo,North Dakota,2020-06-02,0
Fargo,North Dakota,2020-06-03,0
Fargo,North Dakota,2020-06-04,0
Fargo,North Dakota,2020-06-05,0
Farmington,New Mexico,2020-05-26,0
Farmington,New Mexico,2020-05-27,0
Farmington,New Mexico,2020-05-28,0
Farmington,New Mexico,2020-05-29,0
Farmington,New Mexico,2020-05-30,0
Farmington,New Mexico,2020-05-31,0
Farmington,New Mexico,2020-06-01,1
Farmington,New Mexico,2020-06-02,0
Farmington,New Mexico,2020-06-03,0
Farmington,New Mexico,2020-06-04,0
Farmington,New Mexico,2020-06-05,0
Fayetteville,Arkansas,2020-05-26,0
Fayetteville,Arkansas,2020-05-27,0
Fayetteville,Arkansas,2020-05-28,0
Fayetteville,Arkansas,2020-05-29,0
Fayetteville,Arkansas,2020-05-30,1
Fayetteville,Arkansas,2020-05-31,0
Fayetteville,Arkansas,2020-06-01,0
Fayetteville,Arkansas,2020-06-02,1
Fayetteville,Arkansas,2020-06-03,0
Fayetteville,Arkansas,2020-06-04,0
Fayetteville,Arkansas,2020-06-05,0
Fayetteville,North Carolina,2020-05-26,0
Fayetteville,North Carolina,2020-05-27,0
Fayetteville,North Carolina,2020-05-28,0
Fayetteville,North Carolina,2020-05-29,0
Fayetteville,North Carolina,2020-05-30,1
Fayetteville,North Carolina,2020-05-31,0
Fayetteville,North Carolina,2020-06-01,0
Fayetteville,North Carolina,2020-06-02,0
Fayetteville,North Carolina,2020-06-03,0
Fayetteville,North Carolina,2020-06-04,0
Fayetteville,North Carolina,2020-06-05,0
Flagstaff,Arizona,2020-05-26,0
Flagstaff,Arizona,2020-05-27,0
Flagstaff,Arizona,2020-05-28,0
Flagstaff,Arizona,2020-05-29,1
Flagstaff,Arizona,2020-05-30,1
Flagstaff,Arizona,2020-05-31,0
Flagstaff,Arizona,2020-06-01,0
Flagstaff,Arizona,2020-06-02,0
Flagstaff,Arizona,2020-06-03,0
Flagstaff,Arizona,2020-06-04,0
Flagstaff,Arizona,2020-06-05,0
Flint,Michigan,2020-05-26,0
Flint,Michigan,2020-05-27,0
Flint,Michigan,2020-05-28,0
Flint,Michigan,2020-05-29,0
Flint,Michigan,2020-05-30,1
Flint,Michigan,2020-05-31,0
Flint,Michigan,2020-06-01,0
Flint,Michigan,2020-06-02,0
Flint,Michigan,2020-06-03,0
Flint,Michigan,2020-06-04,0
Flint,Michigan,2020-06-05,0
Fort Bragg,California,2020-05-26,0
Fort Bragg,California,2020-05-27,0
Fort Bragg,California,2020-05-28,0
Fort Bragg,California,2020-05-29,0
Fort Bragg,California,2020-05-30,0
Fort Bragg,California,2020-05-31,0
Fort Bragg,California,2020-06-01,0
Fort Bragg,California,2020-06-02,1
Fort Bragg,California,2020-06-03,0
Fort Bragg,California,2020-06-04,0
Fort Bragg,California,2020-06-05,0
Fort Collins,Colorado,2020-05-26,0
Fort Collins,Colorado,2020-05-27,0
Fort Collins,Colorado,2020-05-28,1
Fort Collins,Colorado,2020-05-29,0
Fort Collins,Colorado,2020-05-30,0
Fort Collins,Colorado,2020-05-31,0
Fort Collins,Colorado,2020-06-01,1
Fort Collins,Colorado,2020-06-02,0
Fort Collins,Colorado,2020-06-03,0
Fort Collins,Colorado,2020-06-04,0
Fort Collins,Colorado,2020-06-05,0
Fort Lauderdale,Florida,2020-05-26,0
Fort Lauderdale,Florida,2020-05-27,0
Fort Lauderdale,Florida,2020-05-28,0
Fort Lauderdale,Florida,2020-05-29,0
Fort Lauderdale,Florida,2020-05-30,0
Fort Lauderdale,Florida,2020-05-31,1
Fort Lauderdale,Florida,2020-06-01,0
Fort Lauderdale,Florida,2020-06-02,0
Fort Lauderdale,Florida,2020-06-03,0
Fort Lauderdale,Florida,2020-06-04,0
Fort Lauderdale,Florida,2020-06-05,0
Fort Scott,Kansas,2020-05-26,0
Fort Scott,Kansas,2020-05-27,0
Fort Scott,Kansas,2020-05-28,0
Fort Scott,Kansas,2020-05-29,0
Fort Scott,Kansas,2020-05-30,0
Fort Scott,Kansas,2020-05-31,1
Fort Scott,Kansas,2020-06-01,0
Fort Scott,Kansas,2020-06-02,0
Fort Scott,Kansas,2020-06-03,0
Fort Scott,Kansas,2020-06-04,0
Fort Scott,Kansas,2020-06-05,0
Fort Smith,Arkansas,2020-05-26,0
Fort Smith,Arkansas,2020-05-27,0
Fort Smith,Arkansas,2020-05-28,0
Fort Smith,Arkansas,2020-05-29,0
Fort Smith,Arkansas,2020-05-30,0
Fort Smith,Arkansas,2020-05-31,1
Fort Smith,Arkansas,2020-06-01,0
Fort Smith,Arkansas,2020-06-02,0
Fort Smith,Arkansas,2020-06-03,0
